customer_Id,age,gender,dependent_count,education_level,marital_status,estimated_income,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_trans_amount,total_trans_count,avg_utilization_ratio
CUST1485,47,Female,0,High School,Single,83020.87649403134,45,4,1,14182.610007801766,2599.027225752545,40,0.22257677690609715
CUST1486,54,Female,3,High School,Married,57162.82608203701,57,6,3,1809.9734077667947,13117.1829790582,50,0.4495719519700354
CUST1487,30,Female,1,Graduate,Married,19524.680542606573,29,3,3,602.6527878929961,15237.4643185112,63,0.2996136566213863
CUST1488,27,Female,2,Graduate,Married,13723.564051349133,22,5,3,10757.932920499055,6770.219306247886,68,0.021297452092839897
CUST1489,29,Female,4,High School,Single,37286.131388139795,34,5,0,13041.563831009884,10048.624777572957,34,0.4181442097792238
CUST1490,57,Male,4,Graduate,Married,59069.412124660426,33,6,3,7566.407163976304,18941.371617181343,48,0.26782606762313393
CUST1491,39,Male,1,Post-Graduate,Married,103399.32658041382,42,4,3,4087.7522787557627,18938.099462431404,33,0.25653338743808507
CUST1492,70,Female,0,Post-Graduate,Married,41927.08521927873,38,4,4,29388.443951062727,6496.304102036887,49,0.31266905965089126
CUST1493,39,Female,2,High School,Married,24858.27484770133,33,2,0,12215.21313310515,16294.76356283326,53,0.11620192650977633
CUST1494,46,Male,3,Graduate,Single,78155.9855046268,36,2,2,19321.001557229483,12081.909029733746,67,0.2365108820705173
CUST1495,60,Female,1,High School,Single,71101.77100582793,24,2,2,3270.3177967213655,19521.94762033241,25,0.15335447876044325
CUST1496,65,Female,2,High School,Married,56750.07501020502,44,4,5,21302.084691535096,9813.464609366381,69,0.07909198797413797
CUST1497,65,Male,2,High School,Divorced,11297.239511460917,52,3,4,11887.893969145754,15606.78392630345,52,0.09365599920122052
CUST1498,57,Male,3,Post-Graduate,Single,25909.356674462233,24,1,1,27465.591174147205,15478.674027489984,54,0.14995973887418643
CUST1499,55,Male,2,High School,Married,28662.481986038794,20,6,5,13781.303762011188,10199.940918844984,74,0.07886034311156168
CUST1500,50,Female,0,High School,Single,56768.74130813899,31,6,2,9530.971869227258,16014.787228797502,80,0.3383334177005846
CUST1501,52,Female,0,High School,Single,5105.549047626407,23,6,0,8326.421108115524,5590.286499486431,50,0.22779517931661786
CUST1502,39,Male,0,Post-Graduate,Single,24313.892478997437,23,2,1,5150.484093774928,2883.934207659463,50,0.1383008249850522
CUST1503,36,Male,2,Graduate,Single,33796.92182810687,21,1,3,8393.444423687624,8790.693020778666,54,0.05388624037316674
CUST1504,44,Female,0,High School,Married,27872.93981669605,34,5,0,13952.297733083678,18900.7978043549,49,0.11616115073377685
CUST1505,43,Male,3,Graduate,Married,96258.43487906929,31,4,1,15684.685327948888,10264.51985994931,38,0.208362908492475
CUST1506,40,Female,2,Graduate,Single,66571.13366193669,39,5,2,4490.052403549618,12887.553203615076,59,0.2540272097265967
CUST1507,51,Female,4,Graduate,Single,66451.02411761171,30,2,5,2352.996051947821,12671.16789020357,50,0.17228791697140647
CUST1508,54,Male,2,High School,Married,22864.03597541272,23,3,3,11177.289753332252,3085.1709117558435,61,0.06579587307450178
CUST1509,45,Male,3,Post-Graduate,Single,38024.350388799474,35,2,3,1697.4651971594299,8110.7892063556,85,0.21825073244472867
CUST1510,59,Female,4,High School,Married,15838.696419430175,25,1,0,8530.247730584217,14285.309971976558,58,0.2750794345806809
CUST1511,33,Male,2,Graduate,Single,16262.291844047862,41,2,5,2697.5514087472084,19453.806922324162,48,0.4498094150171736
CUST1512,43,Male,0,High School,Married,66991.65719757244,19,6,3,15243.297690009626,3776.34589679201,55,0.3371162378517857
CUST1513,37,Male,1,High School,Single,59481.904176977325,14,3,1,6373.2504461072,8503.616861612767,61,0.2644275813732768
CUST1514,26,Male,1,High School,Single,14834.524289466586,19,3,4,7037.067850806492,2354.3290961532225,57,0.32267056870099226
CUST1515,44,Female,0,Graduate,Single,36200.69483498371,31,4,2,2201.819769663346,5226.340963160493,51,0.3914933618025939
CUST1516,43,Female,1,High School,Single,7956.808524960519,33,4,0,18056.453793600154,7846.80719485993,35,0.3314184605602478
CUST1517,60,Female,1,Post-Graduate,Married,48777.39438102793,37,6,5,10313.793859924184,11042.543335070834,69,0.4774128017092147
CUST1518,51,Female,0,High School,Married,14508.304582559833,30,3,4,10589.585205299201,4996.054203662078,46,0.1031266097981638
CUST1519,34,Male,0,Graduate,Single,36279.43615439248,27,6,4,2820.7872716361658,4937.471892984372,81,0.09974465745902245
CUST1520,63,Male,2,Post-Graduate,Single,101279.77350599303,50,3,0,1521.4474062313598,15667.684593233975,54,0.5508275181835934
CUST1521,57,Female,2,Graduate,Married,12864.877204667839,47,1,1,4462.288897179054,19271.512427464186,52,0.3031854384866447
CUST1522,50,Female,0,Graduate,Married,43120.95902850433,45,2,5,6245.861207470416,6810.452871153396,52,0.38955036857609987
CUST1523,42,Male,3,Graduate,Divorced,32397.16020867682,39,4,2,4347.994973376394,13915.844363395763,62,0.18705870625096396
CUST1524,35,Female,1,High School,Married,11841.05475056867,39,1,0,27549.65334401349,5532.568996479455,47,0.13315901485227447
CUST1525,41,Female,2,Post-Graduate,Married,18313.25357478546,27,2,5,18383.422608803958,18595.068971829824,49,0.45844875059546086
CUST1526,55,Male,1,High School,Married,45796.42755170246,37,4,4,8694.952436378378,13621.596023225267,69,0.08893122397595339
CUST1527,63,Female,4,Graduate,Divorced,28327.068544531827,26,6,4,4766.218543778617,16152.198665432616,44,0.5678407399824943
CUST1528,60,Male,0,Graduate,Married,84748.93021928029,25,1,0,3339.8336645910135,1462.4038423837137,68,0.16933623840909512
CUST1529,40,Male,3,High School,Single,47364.557372871575,19,5,5,8402.549117763461,12170.86638069218,72,0.11944686532918074
CUST1530,33,Female,4,High School,Single,13778.720630127647,40,5,4,10836.743300371496,10788.440461488453,70,0.3987227862653761
CUST1531,46,Male,4,Graduate,Single,61118.04220669458,37,4,0,5979.104586258281,6213.439684774874,63,0.6051701996826612
CUST1532,27,Female,4,Post-Graduate,Married,66306.95873580562,32,1,0,11990.599924040731,5617.384708617702,32,0.14093097744717661
CUST1533,48,Male,0,Post-Graduate,Married,40969.54708791099,31,2,2,5605.76148665659,11810.48364518091,41,0.09336829196640781
CUST1534,43,Female,2,Graduate,Married,50191.82625743416,17,2,0,3302.8587054444756,14276.469882640891,39,0.2202097192967291
CUST1535,40,Female,0,Graduate,Single,40561.98925294509,38,1,5,12011.89813211078,1146.8687621861848,54,0.3272236340698092
CUST1536,29,Female,2,Post-Graduate,Married,76432.57918308883,32,5,5,1457.9071763393663,11564.330847512236,60,0.24421504935167626
CUST1537,50,Male,4,High School,Married,70367.77609023689,44,1,4,2341.143481096858,3823.9608144592585,42,0.4617127555206162
CUST1538,39,Male,4,High School,Single,7931.508162553074,37,5,3,3856.9304018265143,3237.073262028961,57,0.27177459258820996
CUST1539,33,Female,3,Graduate,Married,7061.364567970295,43,5,2,5244.725042566106,12650.830017846349,70,0.49520423144271014
CUST1540,18,Male,2,Post-Graduate,Married,28730.908812244794,35,6,5,13983.686637697872,6561.967285740724,45,0.05421556544850165
CUST1541,44,Female,4,Post-Graduate,Married,58534.79240250425,37,6,4,2210.8021547121934,9097.164546129849,47,0.2631914543237002
CUST1542,62,Female,1,Graduate,Married,74552.90921620307,45,2,4,7062.021817394747,7519.976784075572,77,0.11649489458460949
CUST1543,61,Male,3,High School,Married,25186.511025922213,34,4,2,10934.242372193725,13142.558242974213,46,0.377489366973799
CUST1544,40,Female,0,Graduate,Married,28141.42723251911,40,3,2,10273.14474483224,9667.335438296142,65,0.2230899808617359
CUST1545,38,Male,3,High School,Married,26381.11540882509,31,1,4,13988.000726561424,19287.443909739977,78,0.34692179955460045
CUST1546,49,Female,1,High School,Married,31337.55640303102,34,5,3,7228.546229997383,7371.463802576074,42,0.0754894389898487
CUST1547,35,Male,2,Post-Graduate,Single,37589.56628146596,51,1,1,5101.162008585857,14935.544635125287,43,0.2517243062315253
CUST1548,48,Female,0,High School,Married,23007.589594079825,42,4,4,20300.341029546515,5517.205067869369,56,0.26872925723846514
CUST1549,52,Female,0,Post-Graduate,Single,26314.475533894656,30,4,2,4935.267939829013,10420.685306209863,61,0.18133370759446743
CUST1550,57,Male,2,Graduate,Single,44249.73891827023,40,3,0,4368.928554893495,11275.110162088162,50,0.20396966865486976
CUST1551,43,Female,3,Graduate,Married,10562.391756414852,23,3,0,4097.804645536122,6917.630980723277,89,0.3428348470772568
CUST1552,42,Female,4,High School,Married,107799.86557210186,33,5,2,3966.0655012783304,9699.720313796268,68,0.4992310496989319
CUST1553,36,Male,3,High School,Married,57439.87707415072,26,6,2,23529.924262143297,5945.933439020597,47,0.485104423807897
CUST1554,36,Female,1,High School,Single,82259.42755120512,40,3,1,26147.550503338665,617.0152426426489,39,0.46717437734996736
CUST1555,42,Male,4,Doctorate,Single,15378.611132335027,34,6,5,15195.63374512128,4705.141881938635,59,0.08428770723884162
CUST1556,48,Female,3,Post-Graduate,Single,20360.925259010717,38,6,2,12352.639870818539,14151.251363617412,66,0.3696999467063478
CUST1557,54,Male,2,Graduate,Single,2408.3032659990613,43,5,0,4376.334119170261,15533.778977464852,87,0.3882108544291924
CUST1558,36,Female,1,High School,Married,34593.10687781081,31,2,3,5904.2629153615035,5963.955909208939,61,0.13007242466862323
CUST1559,59,Female,1,Post-Graduate,Single,35387.28665533418,31,6,2,1909.9709046517762,8456.838476952402,56,0.28691355763693266
CUST1560,42,Female,1,High School,Married,41042.53875026082,35,5,1,7107.076872153303,1228.6303727029162,45,0.04518852183709729
CUST1561,44,Male,4,High School,Single,6510.345283825743,27,3,3,2592.8224315429566,5122.726571404772,65,0.606255276056334
CUST1562,37,Male,0,Graduate,Divorced,32535.86268397743,35,1,1,9740.884480810575,15694.776025759835,75,0.23504294580269255
CUST1563,20,Male,4,Post-Graduate,Single,42728.32275517974,36,3,3,4672.062562609181,12316.732270168617,33,0.341987473486869
CUST1564,53,Male,3,High School,Single,47626.01390964407,38,4,2,10353.269141244578,4512.525178110242,61,0.2993102823644586
CUST1565,52,Female,0,High School,Single,21123.50406065017,40,3,0,4025.1642843725917,5520.118904887427,44,0.25926041827854845
CUST1566,42,Female,3,Post-Graduate,Married,118432.92279084075,19,2,3,1575.0077765471876,16427.639448296424,39,0.17622974827612323
CUST1567,45,Male,0,High School,Married,27928.529069411936,23,5,4,3465.5884635987927,4577.141957425566,85,0.287917700682884
CUST1568,50,Male,4,High School,Married,37312.66323302664,24,6,5,11016.233083639578,7016.075654019059,73,0.07254801251809488
CUST1569,29,Male,1,Graduate,Married,25429.895254400224,36,4,1,11537.856003824869,13454.994487265565,50,0.25784069385447267
CUST1570,39,Female,2,Post-Graduate,Single,21388.76883833255,33,5,3,10715.596267604209,11441.691521307534,57,0.3465571967141301
CUST1571,52,Male,1,Graduate,Married,53375.09802666089,13,5,1,9646.91876236729,9486.969002059379,55,0.7379960808076677
CUST1572,32,Male,4,Doctorate,Married,6841.958158564545,55,6,0,8698.335068387758,18044.951274105013,43,0.14443498014777745
CUST1573,47,Female,0,Graduate,Single,55667.44973594591,16,3,1,13403.016073509441,4784.3540229435075,51,0.24021378694046017
CUST1574,31,Female,1,High School,Single,36659.875000488806,36,1,1,625.4137626618905,14957.687871828497,71,0.49339719948618255
CUST1575,49,Male,4,Doctorate,Single,29127.08463645834,41,4,4,22805.236154265815,3601.7448920545753,51,0.23376972527013942
CUST1576,44,Female,3,Graduate,Single,11237.212541575598,28,6,1,6953.626874112871,12506.80975290183,66,0.1974936884543961
CUST1577,28,Male,2,High School,Married,34437.251662406095,42,2,3,13472.693692416047,17477.159486520606,51,0.31633660806693575
CUST1578,56,Female,1,Graduate,Single,52966.53169317097,25,2,1,8153.106707902048,9429.084816823688,42,0.12583227794903257
CUST1579,37,Male,0,High School,Single,37804.24600058808,37,1,2,4593.897193943519,14623.742890230915,77,0.5134519936409224
CUST1580,36,Male,3,High School,Single,31753.489020471574,14,1,1,6538.38093188721,16497.67038348027,28,0.5792637855183909
CUST1581,47,Male,4,High School,Divorced,27558.641314350087,47,3,2,3289.784658598833,3152.5152851132534,86,0.47636715353972026
CUST1582,56,Male,2,Graduate,Married,23380.659460738858,36,2,5,3810.3155672546904,14263.624458001146,74,0.1972515848954402
CUST1583,34,Female,0,Post-Graduate,Single,12067.03808228914,20,4,1,11926.313228869643,18436.899967779187,62,0.3668913283566879
CUST1584,45,Female,4,Graduate,Single,52248.439962123375,42,6,5,9792.53329272423,11739.226892183113,53,0.20087925621536554
CUST1585,49,Female,4,Doctorate,Single,39749.495105849484,52,1,1,1388.6579331512269,4129.383768310743,54,0.28853224217983836
CUST1586,51,Female,1,High School,Married,54599.91533353973,26,1,3,3945.757371772556,2975.379365984388,63,0.24256280735353142
CUST1587,46,Male,1,High School,Single,23042.538175948874,33,1,2,6927.255880875939,5564.838944101584,62,0.1250068098775573
CUST1588,41,Male,0,High School,Married,29205.63950869079,30,6,5,8187.8059797986025,2518.50874582531,45,0.14665669374028842
CUST1589,36,Female,4,High School,Married,11412.04233742051,28,4,5,28760.884445712618,10511.184395908425,61,0.12957917718295492
CUST1590,45,Female,1,High School,Married,7271.952693517091,27,2,2,9593.689499248017,1859.2413127813243,63,0.16462833021323833
CUST1591,34,Female,2,Post-Graduate,Single,35802.69228092159,29,4,4,1159.891042229523,4856.390180406416,55,0.14510025880044505
CUST1592,18,Female,2,Post-Graduate,Married,3418.067296349088,30,6,1,8518.453664374165,9078.25365628818,93,0.5504381995029262
CUST1593,49,Female,4,Doctorate,Married,42964.05014424212,32,4,1,2658.640016916513,9741.337632839419,57,0.27249281935946135
CUST1594,54,Male,1,High School,Single,20506.034721335476,31,3,3,7190.582669289729,11525.270460365808,33,0.14447756366529635
CUST1595,21,Male,0,Post-Graduate,Single,132221.39300218565,43,6,4,30508.311293041137,14259.491773639167,44,0.36006018194286676
CUST1596,34,Male,0,High School,Single,33985.990064564765,42,1,4,5609.543683964412,1420.9584734766167,70,0.07521248682523596
CUST1597,51,Female,0,High School,Single,50487.64671510874,20,2,3,15674.567968407397,2072.1085674277733,49,0.1667471324101277
CUST1598,65,Female,2,Post-Graduate,Single,19018.25282340379,30,3,5,8446.248011565227,1686.7534601932246,45,0.4779311481118566
CUST1599,45,Female,1,Graduate,Married,72841.01184015987,48,3,2,22097.315698952818,8751.431151565752,80,0.2201151372527963
CUST1600,37,Female,1,High School,Married,76803.10589680061,38,6,5,12510.45053634967,1316.034925217219,62,0.23456910571443967
CUST1601,43,Male,2,Graduate,Divorced,64969.18502850767,39,5,0,17090.64825333619,15048.584703210861,50,0.16110167627120342
CUST1602,58,Male,0,High School,Single,116215.48432586492,38,1,3,10919.656700491001,4848.503530250318,18,0.41074326762198266
CUST1603,38,Female,0,Graduate,Divorced,12848.240459487843,33,2,2,5546.744225418244,18814.643619154194,69,0.28694941989090994
CUST1604,37,Male,4,Graduate,Single,53197.254483113036,35,2,5,20396.68412944096,9984.873224393672,60,0.438420468223475
CUST1605,40,Male,3,Doctorate,Married,17402.87832472411,31,2,5,10051.55377761413,9203.352172622932,79,0.5259117803399209
CUST1606,35,Female,1,High School,Single,13383.554691196628,44,6,4,5849.6439446319655,15720.504506470255,43,0.06823864845000858
CUST1607,46,Female,1,High School,Single,32562.262795616985,32,1,3,4595.191395690754,14406.502685913327,54,0.1210818850565293
CUST1608,61,Female,1,Graduate,Married,39967.33194875217,34,6,0,10310.503413178862,12342.526298488785,64,0.3184394895696895
CUST1609,48,Female,3,Graduate,Single,30799.86524051039,43,2,1,18080.935406783647,18735.360771882213,78,0.08189021581202875
CUST1610,42,Female,4,High School,Married,10086.454431919556,32,4,3,11602.017104301593,8734.055589248,63,0.31408707207000824
CUST1611,42,Female,3,Graduate,Married,35107.557578213775,35,4,0,6218.9773472381585,16266.367677559587,49,0.328016067926526
CUST1612,29,Male,0,Post-Graduate,Married,32935.471361388765,32,1,0,11286.623395146447,7911.8124420434615,79,0.11177059536157864
CUST1613,53,Male,0,Post-Graduate,Married,13882.928092929336,35,2,3,14611.61592306312,16847.740648774045,55,0.2956253072421876
CUST1614,44,Female,1,Post-Graduate,Married,86769.91733324209,32,6,2,1823.6624888960714,5559.755264836388,62,0.4102717512733008
CUST1615,43,Male,2,Post-Graduate,Single,109293.30856136252,30,5,3,2685.5208246568945,6140.707920302633,71,0.18707352112091782
CUST1616,76,Female,1,Graduate,Married,36832.79210481718,28,5,5,13675.152810043148,13718.455913340353,83,0.18393021057192374
CUST1617,47,Female,2,Post-Graduate,Married,1677.2677581527057,34,5,4,2579.7497461953417,4647.909251560029,65,0.020169498865583807
CUST1618,37,Female,3,High School,Single,33233.70913866348,46,4,5,7180.782443097086,4968.506646995861,98,0.3380789462993547
CUST1619,40,Female,0,High School,Single,70252.19801498174,42,6,0,9102.164317164214,6452.617365839587,58,0.05394358382837957
CUST1620,56,Male,2,High School,Married,33827.21293918591,20,5,0,3524.2525910490185,13739.11100837733,64,0.4098304503741407
CUST1621,46,Female,3,Graduate,Married,30590.68623613169,31,2,1,7410.723168940843,17843.067802253023,50,0.15284863351724634
CUST1622,30,Male,0,High School,Married,53878.853863539545,29,2,0,9202.003236809052,13654.069196976241,64,0.3595680251311643
CUST1623,54,Female,2,Doctorate,Single,133284.2604137976,20,5,1,18630.271428266387,16642.377764710443,64,0.2572168638766256
CUST1624,38,Female,1,High School,Married,42758.083035816126,38,3,0,17333.063785745915,11099.43149904216,75,0.299400922772441
CUST1625,63,Female,1,High School,Single,37121.381795139656,35,5,0,10278.809120364747,1844.0028162303329,66,0.14655069374156307
CUST1626,55,Male,1,Graduate,Married,80911.05285157647,56,3,3,5108.470438858458,2459.091124415763,52,0.19028251634833795
CUST1627,40,Female,3,High School,Married,46676.82393838506,32,1,3,17583.703321912686,11310.643578154852,63,0.09438880452669526
CUST1628,57,Female,1,High School,Single,100670.71325673067,28,1,4,17993.22452855594,6892.118888521138,49,0.03690002386871809
CUST1629,45,Female,4,High School,Married,13625.51555155592,27,2,5,4512.51293741452,4801.0774359203815,68,0.2520082844846634
CUST1630,53,Male,0,Graduate,Divorced,13800.843459771104,31,6,2,9630.609088488383,9592.010082401106,51,0.3708287915272315
CUST1631,49,Male,3,Graduate,Married,16372.27684851522,41,4,4,5856.109445131386,13496.68644763388,39,0.2497354540507911
CUST1632,36,Male,1,Post-Graduate,Married,62014.54220184838,43,6,0,10539.322800664162,8007.342980849239,43,0.2907341179297465
CUST1633,38,Female,0,Graduate,Married,42934.22657033818,60,2,4,4230.776551388398,16149.574014568161,42,0.2753026402221713
CUST1634,55,Male,2,Graduate,Married,27242.81912297321,23,2,3,14499.301621394263,14901.203308142176,52,0.10141220597311594
CUST1635,41,Female,1,High School,Single,43158.11570522881,36,6,5,10588.182069258954,14830.840202111553,47,0.35020744734889514
CUST1636,40,Male,0,High School,Single,68477.55355826482,29,4,0,4238.796538912154,19711.198948709076,59,0.5233350881276839
CUST1637,35,Male,4,Post-Graduate,Single,26103.497723310044,39,2,0,13640.043357944822,6256.984558746879,54,0.14415797978815054
CUST1638,49,Female,2,High School,Married,56921.903195709325,49,4,4,5073.928646969485,13072.148933647455,67,0.12655503336576143
CUST1639,65,Male,4,High School,Married,23601.330072919423,44,2,5,1429.4535641809116,17181.827633126115,65,0.41817818198069345
CUST1640,34,Female,0,Post-Graduate,Single,7690.790352207405,23,1,1,3464.4239625014416,11800.726461321263,55,0.06745894539707001
CUST1641,45,Female,4,Graduate,Married,33852.80803085775,42,3,2,15608.59321805881,15895.292434250157,78,0.43975097296743676
CUST1642,59,Male,0,High School,Married,6686.626073946299,14,2,5,23824.416939512303,8581.81762387829,46,0.14566987416908997
CUST1643,44,Female,0,High School,Married,25782.00405607357,12,3,4,24213.654398212042,12014.581240268692,75,0.2597471514552255
CUST1644,49,Female,4,Post-Graduate,Single,37401.1406667567,33,5,4,5336.194176490681,1585.4946596844015,62,0.17053854254934336
CUST1645,34,Male,0,Post-Graduate,Married,16492.92584549394,42,2,2,7174.907484456994,19722.46831358386,54,0.44960948174814636
CUST1646,49,Male,1,Graduate,Single,50778.675171762705,39,1,0,5950.472294851728,16100.360388244137,76,0.25618749431853854
CUST1647,43,Female,0,Graduate,Single,27778.792844976535,55,4,0,8238.4992547505,17441.776896813266,68,0.2526802831688118
CUST1648,54,Male,3,Graduate,Divorced,51897.172293667834,37,1,1,2484.743287494427,14038.738423787448,43,0.5862931942531879
CUST1649,56,Female,0,Doctorate,Single,32966.26048126433,34,3,4,5458.9574942445415,4127.97563976964,65,0.34922710321324696
CUST1650,70,Female,3,Doctorate,Single,28512.97984962351,47,4,2,9654.882246542917,1105.0546271516291,65,0.196240476223028
CUST1651,50,Male,0,High School,Married,16603.78516317418,32,1,4,15662.647453690546,17360.803850852266,75,0.22693447220625373
CUST1652,48,Male,0,Post-Graduate,Single,34239.14877582606,39,1,3,10276.70324044143,8228.4477478544,68,0.37809804453775425
CUST1653,46,Male,4,High School,Married,37623.28428186879,40,1,4,6924.391383624186,5645.365082778439,69,0.13634738223236045
CUST1654,41,Male,1,High School,Single,43641.86631132852,26,6,4,3545.611638791164,11452.622697359417,53,0.15485806039170677
CUST1655,48,Female,1,Graduate,Single,40624.22450581022,39,4,3,16304.727675439835,8707.521188276527,56,0.16185464980895758
CUST1656,42,Female,2,Graduate,Single,9958.711592610041,57,1,3,2159.710301178399,13207.486915907362,56,0.2559864989000728
CUST1657,46,Male,4,Post-Graduate,Single,66468.54234958177,47,1,2,2642.6742438278234,9933.968044563015,36,0.179177600252066
CUST1658,58,Male,4,High School,Married,44780.48631783417,27,3,0,12659.88774599707,14096.046238585277,79,0.10005346613856195
CUST1659,34,Female,1,Graduate,Married,34927.62773156336,59,1,1,13903.996802523758,17141.753755428286,43,0.07444362393950005
CUST1660,56,Female,4,Post-Graduate,Married,43310.457678187835,42,1,3,574.3152774633577,4313.361713637886,64,0.5364675960854522
CUST1661,58,Female,1,Post-Graduate,Divorced,49323.29743885955,40,5,0,6971.32918825315,6923.941171026992,55,0.2954339407107813
CUST1662,43,Female,4,High School,Single,112487.53562408089,35,4,2,1166.1893457501653,9017.903938127458,56,0.5360342116908208
CUST1663,23,Male,0,High School,Married,21125.45819588532,42,5,5,7307.304756183314,19260.139736538946,70,0.36644260548728996
CUST1664,38,Female,1,Graduate,Married,21621.18260356537,37,6,4,6161.929651225456,7624.005464175963,48,0.0844070500656343
CUST1665,57,Female,1,High School,Divorced,12887.239729742352,36,3,2,20552.516358431025,7931.447067056276,66,0.2139368856337988
CUST1666,44,Male,3,Doctorate,Single,4737.854452668207,34,5,2,11385.161788767795,13242.714197711442,66,0.3565912500356996
CUST1667,35,Female,4,Post-Graduate,Married,45607.66990884332,45,6,3,11650.447687478636,8674.394342854011,48,0.2992532728111595
CUST1668,39,Female,4,High School,Married,115507.53552355352,44,2,1,18343.942546044378,19048.8630399723,73,0.2833555722860295
CUST1669,53,Male,1,High School,Single,26788.558096870634,34,4,3,18804.470976353077,17942.140829271157,80,0.5247885338010453
CUST1670,50,Male,0,High School,Married,76395.42462595073,20,1,4,9241.302582962622,10511.471166625623,90,0.49232677596283847
CUST1671,42,Male,0,Post-Graduate,Single,27134.183180837354,36,5,3,4952.064324215231,13073.117061983072,56,0.20747105592705176
CUST1672,41,Female,0,High School,Married,73951.57378855451,28,5,4,15080.877685980966,1631.5959567306006,62,0.15408549930904608
CUST1673,41,Female,4,Graduate,Divorced,43056.23029805969,31,1,3,14571.38045122196,14066.745296631763,63,0.34214163620417687
CUST1674,35,Male,3,Graduate,Married,34465.7800969524,34,1,5,12572.490231332788,14290.417022506128,69,0.2537908890743403
CUST1675,61,Male,1,Graduate,Married,21349.05871939186,25,3,1,9211.465636800735,7504.386265042557,86,0.06447386987645072
CUST1676,41,Female,2,High School,Single,35779.474958264545,19,5,5,7251.751944440085,4783.816230692817,67,0.3488146318938501
CUST1677,57,Male,3,High School,Divorced,61151.92690796781,38,5,0,18841.736813259,18344.028835431825,67,0.24693824853971474
CUST1678,60,Male,2,Post-Graduate,Married,19091.470669564158,36,2,1,6146.267025155756,8820.74556569999,43,0.1773475610207273
CUST1679,54,Male,3,Post-Graduate,Single,31732.422731214876,35,6,3,4760.926781212919,13247.269043633358,90,0.6667396692471315
CUST1680,40,Female,0,Post-Graduate,Married,39223.96962611473,41,2,2,6900.021283001781,1149.9115020369914,52,0.501119812742423
CUST1681,49,Female,4,High School,Married,59743.337306437395,29,5,0,4146.595016745473,8574.309748248306,20,0.46576075396560074
CUST1682,44,Female,2,High School,Single,36563.32088839863,39,2,2,14617.243807360888,16436.54681477066,25,0.34609467157442575
CUST1683,35,Female,3,Graduate,Single,27339.371221775495,49,5,5,9218.267154049128,8057.732007813944,64,0.19090451188483723
CUST1684,48,Female,4,High School,Single,41138.97345612748,33,4,1,1257.9516744819166,12261.642622669098,40,0.19455224604632484
CUST1685,33,Female,2,Post-Graduate,Married,72763.18061571276,54,3,0,11418.4106599658,4592.18810944852,60,0.15174198658572038
CUST1686,56,Male,1,Graduate,Married,46528.23560195318,36,2,5,7082.881731891249,8622.250152371413,37,0.10595887196748681
CUST1687,40,Female,3,High School,Married,32364.312923188212,27,5,3,8421.773536891296,18588.93550203714,64,0.6160423891580816
CUST1688,47,Female,1,Post-Graduate,Married,35285.72188089233,44,2,2,10065.587609001122,11545.809119170224,68,0.6099028135981257
CUST1689,47,Male,0,Doctorate,Married,13594.696230686885,34,6,3,5569.354442154177,18087.663452312165,62,0.24892585006947365
CUST1690,42,Female,1,High School,Married,56343.28352219018,46,3,4,4718.3994639981665,18089.376340046096,49,0.5228146010708768
CUST1691,50,Female,1,Graduate,Single,10243.897838021236,40,4,0,12603.897515755705,18910.88210827735,73,0.18966133185714582
CUST1692,40,Male,3,High School,Married,23947.745555402616,32,1,2,2956.87972527629,17960.137371562054,54,0.05547786607453845
CUST1693,53,Male,0,High School,Married,29482.87302824387,51,1,1,3744.5892970037503,563.9820157008626,57,0.5287116627827557
CUST1694,31,Male,1,High School,Married,23906.129869669807,31,2,1,4473.406871520604,18713.29038584114,52,0.24522885803470296
CUST1695,46,Female,4,Graduate,Married,14198.7293109658,14,5,1,16139.468889531656,3180.4590621648395,55,0.238043043703594
CUST1696,64,Male,2,Doctorate,Single,19450.86662813797,44,6,5,19346.561793980996,1278.5618966674358,88,0.16001767404103787
CUST1697,34,Female,1,Graduate,Divorced,9649.073065356744,39,3,1,4438.867160198282,1580.07642427203,59,0.41211005786157506
CUST1698,38,Female,0,High School,Single,92455.65735148289,48,4,2,3807.594630550697,7303.865805940454,40,0.5121032081134004
CUST1699,50,Female,1,Graduate,Married,21821.392689457305,27,4,5,9139.273325523822,12605.679662741475,45,0.3355640808616096
CUST1700,46,Female,2,High School,Single,20098.844042945515,33,4,4,7075.0961848871775,8345.068332120452,55,0.21822437920187693
CUST1701,48,Male,0,Post-Graduate,Divorced,115138.02201497515,32,1,1,14802.343849797538,998.3085506628997,48,0.2460123144725771
CUST1702,49,Male,3,Graduate,Single,7288.983387469039,45,3,1,11907.086030174567,9791.411366406937,74,0.21819185359107027
CUST1703,51,Female,0,High School,Single,50300.47821876694,42,1,5,25131.847325004383,9121.549474272411,38,0.5273949564634437
CUST1704,56,Male,3,High School,Single,34711.90353419049,38,2,1,3963.487368454866,15258.560677282114,58,0.3759406314890786
CUST1705,49,Female,0,Post-Graduate,Single,14404.746184455487,38,4,4,14648.028956872395,5952.451519296048,75,0.1954348216844647
CUST1706,42,Female,2,High School,Single,36637.44337579566,24,3,5,6159.6023913202225,4741.857888990159,50,0.1306542092122178
CUST1707,51,Female,2,Post-Graduate,Married,102449.68651181279,43,4,5,3606.3542598438353,5490.809674694211,66,0.09864480687090772
